id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2484,Caladine Lotion 95ml,Alergi & Gatal,25000.0,401,"Calamine, Zinc Oxide, Diphenhydramine","Gatal biang keringat, gigitan serangga; Gejala terkait: biang keringat; gatal oles; gatal serangga",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Calamine, Zinc Oxide, Diphenhydramine","Gatal biang keringat, gigitan serangga; biang keringat; gatal oles; gatal serangga; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Kulit sedikit kering,2027-06-30,Topikal,https://placehold.co/400x300/f8fafc/8b5cf6?text=Caladine+Lotion+95ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2485,Procold Flu & Batuk,Flu & Pilek,7000.0,334,"Paracetamol, Pseudoephedrine","Flu, demam, sakit kepala; Gejala terkait: flu meriang; pusing flu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Paracetamol, Pseudoephedrine","Flu, demam, sakit kepala; flu meriang; pusing flu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Berdebar,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Procold+Flu+&+Batuk,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2486,Farsifen Sachet 5ml,Nyeri & Demam,1500.0,116,Ibuprofen 200mg,"Sakit gigi, demam, nyeri haid; Gejala terkait: nyeri haid; sakit gigi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Ibuprofen 200mg,"Sakit gigi, demam, nyeri haid; nyeri haid; sakit gigi; Gunakan sesuai petunjuk pada kemasan.",Nyeri lambung,2028-03-15,Sachet,https://placehold.co/400x300/f8fafc/ef4444?text=Farsifen+Sachet+5ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2487,Siladex Mucolytic & Expectorant 60ml,Obat Batuk,22000.0,200,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering (Bebas Gula); Gejala terkait: batuk berdahak; batuk bebas gula,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering (Bebas Gula); batuk berdahak; batuk bebas gula; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Siladex+Mucolytic+&+Expectorant+60ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2488,Vicks Inhaler Tube 0.5ml,Perawatan Hidung & Pernapasan,18000.0,495,"Menthol, Camphor, Pine Needle Oil",Melegakan hidung tersumbat secara instan; Gejala terkait: hirup hidung; hidung tersumbat instan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Camphor, Pine Needle Oil",Melegakan hidung tersumbat secara instan; hirup hidung; hidung tersumbat instan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi ringan,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Vicks+Inhaler+Tube+0.5ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2489,OBH Combi Strip 10s,Obat Batuk,22000.0,342,"Succus liquiritiae, Paracetamol, Ephedrine",Batuk berdahak dan flu; Gejala terkait: batuk berdahak; flu batuk,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Succus liquiritiae, Paracetamol, Ephedrine",Batuk berdahak dan flu; batuk berdahak; flu batuk; Gunakan sesuai petunjuk pada kemasan.,Mengantuk,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=OBH+Combi+Strip+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2490,Cetirizine Sirup 60ml,Alergi & Gatal,25000.0,235,Cetirizine HCl 10mg,"Alergi gatal, biduran, bersin; Gejala terkait: alergi; biduran; bersin debu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Cetirizine HCl 10mg,"Alergi gatal, biduran, bersin; alergi; biduran; bersin debu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Mengantuk ringan,2028-12-31,Sirup,https://placehold.co/400x300/f8fafc/8b5cf6?text=Cetirizine+Sirup+60ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2491,Mucos Tube 50g,Obat Batuk,45000.0,206,Ambroxol HCl,Batuk berdahak tebal; Gejala terkait: dahak pekat; bronkitis ringan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Ambroxol HCl,Batuk berdahak tebal; dahak pekat; bronkitis ringan; Gunakan sesuai petunjuk pada kemasan.,Mual ringan,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Mucos+Tube+50g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2492,Forumen Sachet 5ml,Mata & Telinga,9000.0,305,Docusate Sodium,Melunakkan kotoran telinga keras; Gejala terkait: telinga mampet; kotoran telinga keras,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Docusate Sodium,Melunakkan kotoran telinga keras; telinga mampet; kotoran telinga keras; Gunakan sesuai petunjuk pada kemasan.,Telinga terasa penuh,2028-03-15,Sachet,https://placehold.co/400x300/f8fafc/0ea5e9?text=Forumen+Sachet+5ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2493,Adem Sari Botol 200ml,Herbal & Tradisional,42000.0,416,"Ekstrak Citrus, Ekstrak Pulosari, Vitamin C","Panas dalam, tenggorokan kering; Gejala terkait: tenggorokan kering; panas dalam serbuk",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Ekstrak Citrus, Ekstrak Pulosari, Vitamin C","Panas dalam, tenggorokan kering; tenggorokan kering; panas dalam serbuk; Gunakan sesuai petunjuk pada kemasan.",Kembung karena gas,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Adem+Sari+Botol+200ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2494,Aloclair Botol 200ml,Mulut & Tenggorokan,266000.0,64,"Aloe Vera, Sodium Hyaluronate","Sariawan, luka kawat gigi (membentuk selaput pelindung); Gejala terkait: sariawan kawat gigi; sariawan perih banget",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Aloe Vera, Sodium Hyaluronate","Sariawan, luka kawat gigi (membentuk selaput pelindung); sariawan kawat gigi; sariawan perih banget; Gunakan sesuai petunjuk pada kemasan.",Jarang,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Aloclair+Botol+200ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2495,Alleron Tablet,Alergi & Gatal,3000.0,197,Chlorpheniramine Maleate (CTM),"Alergi gatal, rhinitis; Gejala terkait: alergi murah; gatal malam",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Chlorpheniramine Maleate (CTM),"Alergi gatal, rhinitis; alergi murah; gatal malam; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Sangat mengantuk,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/8b5cf6?text=Alleron+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2496,Woods Peppermint Expectorant 100ml,Obat Batuk,40000.0,131,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering; Gejala terkait: batuk gatal; dahak kental; batuk kering,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering; batuk gatal; dahak kental; batuk kering; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual ringan,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Woods+Peppermint+Expectorant+100ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2497,Vicks Formula 44 Botol 30ml,Obat Batuk,12000.0,313,"Dextromethorphan HBr, Doxylamine",Batuk kering & bersin; Gejala terkait: batuk kering malam hari; batuk gatal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Dextromethorphan HBr, Doxylamine",Batuk kering & bersin; batuk kering malam hari; batuk gatal; Gunakan sesuai petunjuk pada kemasan.,Mengantuk,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Vicks+Formula+44+Botol+30ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2498,Kalpanax K Cream 5g,Antijamur & Kulit,15000.0,453,Miconazole Nitrate (K Cream) / Salicylic Acid (Cair),"Panu, kurap, kutu air; Gejala terkait: panu; kurap; jamur kulit keras",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Miconazole Nitrate (K Cream) / Salicylic Acid (Cair),"Panu, kurap, kutu air; panu; kurap; jamur kulit keras; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Rasa terbakar (pada bentuk cair),2026-12-31,Topikal,https://placehold.co/400x300/f8fafc/14b8a6?text=Kalpanax+K+Cream+5g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2499,Redoxon Triple Action 10s,Vitamin & Suplemen,52000.0,51,"Vitamin C 1000mg, Zinc, Vitamin D",Daya tahan tubuh ekstra; Gejala terkait: vitamin c tinggi; cegah flu,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Vitamin C 1000mg, Zinc, Vitamin D",Daya tahan tubuh ekstra; vitamin c tinggi; cegah flu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Redoxon+Triple+Action+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2500,Proris Tube 30g,Nyeri & Demam,18000.0,411,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; Gejala terkait: nyeri radang; demam anak; sakit gigi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; nyeri radang; demam anak; sakit gigi; Gunakan sesuai petunjuk pada kemasan.",Nyeri lambung,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Proris+Tube+30g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2501,Freshcare Roll On Strong 10ml,Obat Oles Nyeri,16000.0,397,"Menthol, Camphor, Essential Oil","Pusing, perut kembung, mabuk perjalanan; Gejala terkait: mabuk darat; pusing kepala; roll on minyak angin",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Camphor, Essential Oil","Pusing, perut kembung, mabuk perjalanan; mabuk darat; pusing kepala; roll on minyak angin; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Iritasi mata jika terlalu dekat,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Freshcare+Roll+On+Strong+10ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2502,Salep 88 Pot 6g,Antijamur & Kulit,12000.0,242,"Salicylic Acid, Benzoic Acid, Sulfur",Gatal jamur tradisional; Gejala terkait: panu keras; salep gatal panas,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Salicylic Acid, Benzoic Acid, Sulfur",Gatal jamur tradisional; panu keras; salep gatal panas; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Rasa panas menyengat, kulit terkelupas",2028-12-31,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Salep+88+Pot+6g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2503,Dulcolax Anak Suppositoria 5mg,Pencernaan & Diare,30000.0,107,Bisacodyl,Mengatasi sembelit kronis; Gejala terkait: susah bab; sembelit; pencahar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bisacodyl,Mengatasi sembelit kronis; susah bab; sembelit; pencahar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kram perut,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/f59e0b?text=Dulcolax+Anak+Suppositoria+5mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2504,Polycrol Forte Tablet,Lambung & Maag,22000.0,138,"Activated Methylpolysiloxane, Antasida",Maag dengan kembung berat; Gejala terkait: kembung keras; lambung penuh,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Activated Methylpolysiloxane, Antasida",Maag dengan kembung berat; kembung keras; lambung penuh; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Konstipasi,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Polycrol+Forte+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2505,Panadol Anak Sirup,Nyeri & Demam,32000.0,181,Paracetamol 500mg,Meredakan demam dan nyeri ringan; Gejala terkait: demam; sakit kepala; nyeri,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Paracetamol 500mg,Meredakan demam dan nyeri ringan; demam; sakit kepala; nyeri; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang: ruam kulit,2028-03-15,Sirup,https://placehold.co/400x300/f8fafc/ef4444?text=Panadol+Anak+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2506,Konidin Tube 15g,Obat Batuk,5000.0,157,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi; Gejala terkait: batuk alergi; gatal tenggorokan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi; batuk alergi; gatal tenggorokan; Gunakan sesuai petunjuk pada kemasan.,Sangat mengantuk,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Konidin+Tube+15g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2507,Sterimar Tube 30g,Perawatan Hidung & Pernapasan,187500.0,48,Isotonic/Hypertonic Sea Water,"Membersihkan hidung kotor, melegakan pernapasan; Gejala terkait: cuci hidung; hidung bayi mampet",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Isotonic/Hypertonic Sea Water,"Membersihkan hidung kotor, melegakan pernapasan; cuci hidung; hidung bayi mampet; Gunakan sesuai petunjuk pada kemasan.",Rasa asin sesaat,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Sterimar+Tube+30g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2508,Enkasari Box 100s,Mulut & Tenggorokan,176000.0,75,"Ekstrak Saga, Daun Sirih, Akar Manis","Sariawan, bau mulut (Herbal); Gejala terkait: kumur sariawan herbal; daun saga",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Ekstrak Saga, Daun Sirih, Akar Manis","Sariawan, bau mulut (Herbal); kumur sariawan herbal; daun saga; Gunakan sesuai petunjuk pada kemasan.",Jarang,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Enkasari+Box+100s,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2509,Mycoral Tube 50g,Antijamur & Kulit,55000.0,62,Ketoconazole 2%,Jamur membandel; Gejala terkait: kurap parah; jamur kuku,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Ketoconazole 2%,Jamur membandel; kurap parah; jamur kuku; Gunakan sesuai petunjuk pada kemasan.,Gatal ringan,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Mycoral+Tube+50g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2510,Fasidol Tube 50g,Nyeri & Demam,15000.0,282,Paracetamol,Demam; Gejala terkait: demam; pusing,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Paracetamol,Demam; demam; pusing; Gunakan sesuai petunjuk pada kemasan.,Jarang,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Fasidol+Tube+50g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2511,Rhinos Neo Drops,Flu & Pilek,60000.0,94,"Pseudoephedrine, Loratadine / CTM","Hidung tersumbat berat, rinitis alergi; Gejala terkait: hidung buntu; rinitis alergi; pilek parah",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Pseudoephedrine, Loratadine / CTM","Hidung tersumbat berat, rinitis alergi; hidung buntu; rinitis alergi; pilek parah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Mulut kering, insomnia",2028-12-31,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Rhinos+Neo+Drops,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2512,Imboost Forte Tablet,Vitamin & Suplemen,50000.0,286,"Echinacea, Zinc",Booster daya tahan tubuh saat sakit; Gejala terkait: sistem imun; pemulihan sakit,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Echinacea, Zinc",Booster daya tahan tubuh saat sakit; sistem imun; pemulihan sakit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Alergi (jarang),2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/eab308?text=Imboost+Forte+Tablet,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2513,Daktarin Powder 20g,Antijamur & Kulit,65000.0,54,Miconazole Nitrate 2%,Infeksi jamur kulit dan lipatan; Gejala terkait: jamur selangkangan; kutu air; bedak jamur,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Miconazole Nitrate 2%,Infeksi jamur kulit dan lipatan; jamur selangkangan; kutu air; bedak jamur; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi ringan,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Daktarin+Powder+20g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2514,Counterpain Krim 15g,Obat Oles Nyeri,25000.0,347,"Methyl Salicylate, Menthol, Eugenol","Nyeri otot, keseleo, pegal linu; Gejala terkait: keseleo; salah urat; pegal linu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Methyl Salicylate, Menthol, Eugenol","Nyeri otot, keseleo, pegal linu; keseleo; salah urat; pegal linu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Panas berlebih jika dikompres,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Counterpain+Krim+15g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2515,Cendo Lyteers Minidose 5x0.6ml,Mata & Telinga,28000.0,481,"Bervariasi (Dexamethasone, Neomycin / Artificial Tears)",Radang mata (Xitrol) / Mata Kering; Gejala terkait: mata belekan; bintitan; radang mata; mata kering softlens,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Bervariasi (Dexamethasone, Neomycin / Artificial Tears)",Radang mata (Xitrol) / Mata Kering; mata belekan; bintitan; radang mata; mata kering softlens; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur sementara,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Cendo+Lyteers+Minidose+5x0.6ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2516,Betadine Solution 60ml,Obat Kulit & Luka,55000.0,59,Povidone Iodine 10%,Antiseptik untuk luka lecet/potong; Gejala terkait: obat merah; luka lecet; antiseptik,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Povidone Iodine 10%,Antiseptik untuk luka lecet/potong; obat merah; luka lecet; antiseptik; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi ringan,2028-03-15,Cairan,https://placehold.co/400x300/f8fafc/ec4899?text=Betadine+Solution+60ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2517,Caladine Baby Balm 30 g,Alergi & Gatal,27000.0,225,"Calamine, Zinc Oxide, Diphenhydramine","Gatal biang keringat, gigitan serangga; Gejala terkait: biang keringat; gatal oles; gatal serangga",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Calamine, Zinc Oxide, Diphenhydramine","Gatal biang keringat, gigitan serangga; biang keringat; gatal oles; gatal serangga; Gunakan sesuai petunjuk pada kemasan.",Kulit sedikit kering,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/8b5cf6?text=Caladine+Tube+30g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2518,Woods Tube 10g,Obat Batuk,19500.0,235,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering; Gejala terkait: batuk gatal; dahak kental; batuk kering,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering; batuk gatal; dahak kental; batuk kering; Gunakan sesuai petunjuk pada kemasan.,Mual ringan,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Woods+Tube+10g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2519,Hot In Cream Strong 120ml,Obat Oles Nyeri,40000.0,338,"Menthol, Methyl Salicylate, Pine Oil","Pegal linu, masuk angin; Gejala terkait: pegal parah; capek badan; krim panas",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Methyl Salicylate, Pine Oil","Pegal linu, masuk angin; pegal parah; capek badan; krim panas; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Sangat panas pada kulit sensitif,2028-03-15,Topikal,https://placehold.co/400x300/f8fafc/f97316?text=Hot+In+Cream+Strong+120ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
