id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2132,Salonpas Gel,Obat Oles Nyeri,23035.0,276,Methyl Salicylate; Menthol,Nyeri otot; pegal,Dosis sesuai anjuran dokter. Hisamitsu,Methyl Salicylate; Menthol,Nyeri otot; pegal,Iritasi lokal; rasa panas,2027-11-20,Tablet,,True,[]
2133,Betadine Ointment Spray,Obat Kulit & Luka,23551.0,85,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Iritasi lokal; alergi jarang,2028-03-15,Tablet,,True,[]
2134,Vitacimin Plus,Vitamin & Suplemen,95106.0,115,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Dosis sesuai anjuran dokter. Takeda,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Nyeri lambung bila sebelum makan,2027-06-30,Tablet,,True,[]
2135,Vitacimin Tablet,Vitamin & Suplemen,40228.0,222,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Dosis sesuai anjuran dokter. Takeda,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Nyeri lambung bila sebelum makan,2027-06-30,Tablet,,True,[]
2136,Vitacimin Forte,Vitamin & Suplemen,52282.0,166,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Dosis sesuai anjuran dokter. Takeda,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Nyeri lambung bila sebelum makan,2027-11-20,Tablet,,True,[]
2137,Sterimar Nasal Hygiene Spray,Perawatan Hidung & Pernapasan,25421.0,270,Sea water isotonic,Membersihkan rongga hidung,Dosis sesuai anjuran dokter. Church & Dwight,Sea water isotonic,Membersihkan rongga hidung,Iritasi hidung ringan,2026-12-31,Tablet,,True,[]
2138,Vitacimin Effervescent,Vitamin & Suplemen,71041.0,190,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Dosis sesuai anjuran dokter. Takeda,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Nyeri lambung bila sebelum makan,2026-12-31,Tablet,,True,[]
2139,Stimuno Kaplet,Vitamin & Suplemen,30294.0,262,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Mual ringan,2026-12-31,Tablet,,True,[]
2140,Sanaflu Plus,Flu & Pilek,10414.0,239,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Mengantuk; mulut kering,2028-03-15,Tablet,,True,[]
2141,Antasida Doen Tablet Kunyah 41,Lambung & Maag,20689.0,189,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Dosis sesuai anjuran dokter. Generic,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Sembelit ringan; diare ringan,2027-06-30,Tablet,,True,[]
2142,Loratadine 10mg Lotion,Alergi & Gatal,12995.0,212,Loratadine 10mg,Rinitis alergi; biduran ringan,Dosis sesuai anjuran dokter. Generic,Loratadine 10mg,Rinitis alergi; biduran ringan,Sakit kepala; mulut kering,2028-03-15,Tablet,,True,[]
2143,Bioplacenton Gel,Obat Kulit & Luka,39914.0,205,Placenta Extract; Neomycin Sulfate,Luka bakar ringan; luka kecil,Dosis sesuai anjuran dokter. Kalbe,Placenta Extract; Neomycin Sulfate,Luka bakar ringan; luka kecil,Iritasi lokal; alergi antibiotik,2027-11-20,Tablet,,True,[]
2144,Caladine Lotion Tablet,Alergi & Gatal,11850.0,160,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Dosis sesuai anjuran dokter. Galenium,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Iritasi lokal jarang,2028-03-15,Tablet,,True,[]
2145,Betadine Solution 19,Obat Kulit & Luka,46239.0,70,Povidone Iodine 10%,Antiseptik luka ringan,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan,Iritasi lokal; rasa perih,2028-03-15,Tablet,,True,[]
2146,Kalpanax Cream,Antijamur & Kulit,28148.0,219,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Dosis sesuai anjuran dokter. Kalbe,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Iritasi lokal; rasa panas ringan,2027-11-20,Tablet,,True,[]
2147,Mebo Ointment Cair,Obat Kulit & Luka,66041.0,139,Herbal burn ointment,Luka bakar ringan; kulit iritasi,Dosis sesuai anjuran dokter. Mebo,Herbal burn ointment,Luka bakar ringan; kulit iritasi,Iritasi lokal jarang,2026-12-31,Tablet,,True,[]
2148,Oralit Sachet,Pencernaan & Diare,36645.0,199,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Dosis sesuai anjuran dokter. Generic,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Mual bila diminum terlalu cepat,2027-06-30,Tablet,,True,[]
2149,Mycoral Cream 29,Antijamur & Kulit,79852.0,251,Ketoconazole 2%,Infeksi jamur kulit,Dosis sesuai anjuran dokter. Kalbe,Ketoconazole 2%,Infeksi jamur kulit,Iritasi lokal; kulit kering,2028-03-15,Tablet,,True,[]
2150,Hot In Cream 17,Obat Oles Nyeri,47080.0,133,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Dosis sesuai anjuran dokter. Bintang Toedjoe,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Rasa panas; iritasi lokal,2027-11-20,Tablet,,True,[]
2151,Promag Cair 49,Lambung & Maag,25016.0,295,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Dosis sesuai anjuran dokter. Kalbe,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Sembelit ringan; diare ringan; mual,2028-03-15,Tablet,,True,[]
2152,Entrostop Tablet,Pencernaan & Diare,8515.0,103,Attapulgite; Pectin,Diare tidak spesifik; perut mulas,Dosis sesuai anjuran dokter. Kalbe,Attapulgite; Pectin,Diare tidak spesifik; perut mulas,Sembelit bila berlebihan; mual,2027-11-20,Tablet,,True,[]
2153,Neozep Forte Kaplet,Flu & Pilek,20246.0,68,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Mengantuk; mulut kering; berdebar,2027-11-20,Tablet,,True,[]
2154,Freshcare Minyak,Obat Oles Nyeri,39567.0,203,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Dosis sesuai anjuran dokter. Ultra Sakti,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Iritasi kulit jarang,2027-11-20,Tablet,,True,[]
2155,GPU Minyak Gosok Balm,Obat Oles Nyeri,35719.0,80,Menthol; Methyl Salicylate; Camphor,Pegal; masuk angin; nyeri otot ringan,Dosis sesuai anjuran dokter. Cap Lang,Menthol; Methyl Salicylate; Camphor,Pegal; masuk angin; nyeri otot ringan,Iritasi lokal,2026-12-31,Tablet,,True,[]
2156,Panadol Biru Forte,Nyeri & Demam,19826.0,268,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Haleon,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Mual; reaksi alergi jarang,2028-03-15,Tablet,,True,[]
2157,Sangobion Forte,Vitamin & Suplemen,107884.0,256,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Dosis sesuai anjuran dokter. Merck,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Mual; konstipasi; feses gelap,2028-03-15,Tablet,,True,[]
2158,Mylanta Suspensi,Lambung & Maag,52808.0,239,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Dosis sesuai anjuran dokter. Johnson & Johnson,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Sembelit ringan; diare ringan,2027-06-30,Tablet,,True,[]
2159,Mylanta Tablet Kunyah 38,Lambung & Maag,20590.0,117,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Dosis sesuai anjuran dokter. Johnson & Johnson,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Sembelit ringan; diare ringan,2026-12-31,Tablet,,True,[]
2160,Inza Kaplet,Flu & Pilek,13183.0,177,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
2161,Panadol Biru Sirup,Nyeri & Demam,24680.0,228,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Haleon,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Mual; reaksi alergi jarang,2026-12-31,Tablet,,True,[]
2162,Polysilane Suspensi 45,Lambung & Maag,22721.0,61,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Dosis sesuai anjuran dokter. Pharos,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Sembelit; diare ringan,2027-11-20,Tablet,,True,[]
2163,Diatabs Anak,Pencernaan & Diare,18495.0,109,Attapulgite,Membantu mengurangi frekuensi diare,Dosis sesuai anjuran dokter. Medifarma,Attapulgite,Membantu mengurangi frekuensi diare,Sembelit; mual,2027-06-30,Tablet,,True,[]
2164,Geliga 11,Obat Oles Nyeri,11325.0,282,Methyl Salicylate; Menthol; Eucalyptus Oil,Pegal; nyeri otot ringan,Dosis sesuai anjuran dokter. Eagle Indo Pharma,Methyl Salicylate; Menthol; Eucalyptus Oil,Pegal; nyeri otot ringan,Rasa panas; iritasi lokal,2028-03-15,Tablet,,True,[]
2165,Burnazin Cream 24,Obat Kulit & Luka,37392.0,139,Silver Sulfadiazine,Luka bakar ringan tertentu,Dosis sesuai anjuran dokter. Darya-Varia,Silver Sulfadiazine,Luka bakar ringan tertentu,Iritasi lokal; alergi sulfa,2026-12-31,Tablet,,True,[]
2166,Neozep Forte Plus,Flu & Pilek,37558.0,62,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2167,Proris Tablet,Nyeri & Demam,23915.0,119,Ibuprofen 100mg/5ml,Demam dan nyeri pada anak,Dosis sesuai anjuran dokter. Pharos,Ibuprofen 100mg/5ml,Demam dan nyeri pada anak,Nyeri lambung; mual; pusing,2027-11-20,Tablet,,True,[]
2168,Procold Flu Plus,Flu & Pilek,25999.0,247,Paracetamol; Pseudoephedrine; Chlorpheniramine,Flu; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Kalbe,Paracetamol; Pseudoephedrine; Chlorpheniramine,Flu; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
2169,Diapet Sachet,Pencernaan & Diare,39085.0,239,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Dosis sesuai anjuran dokter. Soho,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Alergi bahan herbal jarang,2027-11-20,Tablet,,True,[]
2170,Freshcare Patch,Obat Oles Nyeri,40562.0,268,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Dosis sesuai anjuran dokter. Ultra Sakti,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Iritasi kulit jarang,2026-12-31,Tablet,,True,[]
2171,Renovit Plus,Vitamin & Suplemen,106439.0,233,Multivitamin; Mineral,Suplemen multivitamin harian,Dosis sesuai anjuran dokter. Dexa Medica,Multivitamin; Mineral,Suplemen multivitamin harian,Mual ringan,2026-12-31,Tablet,,True,[]
2172,Counterpain Balm,Obat Oles Nyeri,38998.0,111,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Dosis sesuai anjuran dokter. Taisho,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Rasa panas; iritasi lokal,2027-11-20,Tablet,,True,[]
2173,Mebo Ointment Gel,Obat Kulit & Luka,14951.0,57,Herbal burn ointment,Luka bakar ringan; kulit iritasi,Dosis sesuai anjuran dokter. Mebo,Herbal burn ointment,Luka bakar ringan; kulit iritasi,Iritasi lokal jarang,2026-12-31,Tablet,,True,[]
2174,Diatabs Kapsul,Pencernaan & Diare,34605.0,74,Attapulgite,Membantu mengurangi frekuensi diare,Dosis sesuai anjuran dokter. Medifarma,Attapulgite,Membantu mengurangi frekuensi diare,Sembelit; mual,2028-03-15,Kapsul,,True,[]
2175,Tantum Verde Troches,Mulut & Tenggorokan,44363.0,215,Benzydamine HCl,Sakit tenggorokan; radang ringan,Dosis sesuai anjuran dokter. Angelini,Benzydamine HCl,Sakit tenggorokan; radang ringan,Mulut terasa kebas; iritasi ringan,2027-06-30,Tablet,,True,[]
2176,Incidal-OD Cream,Alergi & Gatal,59036.0,276,Cetirizine HCl,Alergi; bersin; gatal,Dosis sesuai anjuran dokter. Bayer,Cetirizine HCl,Alergi; bersin; gatal,Mengantuk; mulut kering,2028-03-15,Tablet,,True,[]
2177,Fungiderm Salep,Antijamur & Kulit,46683.0,291,Clotrimazole,Panu; kurap; kutu air,Dosis sesuai anjuran dokter. Konimex,Clotrimazole,Panu; kurap; kutu air,Iritasi lokal,2027-06-30,Tablet,,True,[]
2178,Mebo Ointment Spray,Obat Kulit & Luka,52743.0,271,Herbal burn ointment,Luka bakar ringan; kulit iritasi,Dosis sesuai anjuran dokter. Mebo,Herbal burn ointment,Luka bakar ringan; kulit iritasi,Iritasi lokal jarang,2027-11-20,Tablet,,True,[]
2179,Betadine Gargle 29,Mulut & Tenggorokan,40222.0,214,Povidone Iodine 1%,Kumur untuk kebersihan mulut dan tenggorokan,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 1%,Kumur untuk kebersihan mulut dan tenggorokan,Iritasi mulut; rasa tidak nyaman,2027-06-30,Tablet,,True,[]
2180,Mixagrip Flu Kaplet 50,Flu & Pilek,36363.0,156,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Tempo Scan,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2181,Woods Antitussive Sachet,Obat Batuk,22196.0,238,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering; batuk tidak berdahak,Dosis sesuai anjuran dokter. Kalbe,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering; batuk tidak berdahak,Mengantuk; mulut kering; pusing,2028-03-15,Tablet,,True,[]
2182,CDR Effervescent,Vitamin & Suplemen,21632.0,178,Calcium; Vitamin C; Vitamin D; Vitamin B6,Kesehatan tulang dan daya tahan tubuh,Dosis sesuai anjuran dokter. Bayer,Calcium; Vitamin C; Vitamin D; Vitamin B6,Kesehatan tulang dan daya tahan tubuh,Mual; kembung ringan,2027-11-20,Tablet,,True,[]
2183,Proris Kaplet,Nyeri & Demam,24856.0,204,Ibuprofen 100mg/5ml,Demam dan nyeri pada anak,Dosis sesuai anjuran dokter. Pharos,Ibuprofen 100mg/5ml,Demam dan nyeri pada anak,Nyeri lambung; mual; pusing,2027-11-20,Tablet,,True,[]
2184,OBH Combi Batuk Flu Tablet,Obat Batuk,23827.0,162,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Dosis sesuai anjuran dokter. Combiphar,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2185,Ultraflu Kaplet,Flu & Pilek,38256.0,109,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Dosis sesuai anjuran dokter. Henson Farma,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Mengantuk; berdebar,2027-06-30,Tablet,,True,[]
2186,Cendo Lyteers Eye Drops,Mata & Telinga,46554.0,265,Artificial tears,Mata kering; iritasi ringan,Dosis sesuai anjuran dokter. Cendo,Artificial tears,Mata kering; iritasi ringan,Penglihatan kabur sementara,2027-11-20,Tablet,,True,[]
2187,Voltaren Emulgel 44,Obat Oles Nyeri,43750.0,254,Diclofenac Diethylamine,Nyeri otot dan sendi ringan,Dosis sesuai anjuran dokter. GSK,Diclofenac Diethylamine,Nyeri otot dan sendi ringan,Iritasi kulit; kemerahan,2028-03-15,Tablet,,True,[]
2188,Caladine Lotion Cream,Alergi & Gatal,11052.0,77,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Dosis sesuai anjuran dokter. Galenium,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Iritasi lokal jarang,2027-11-20,Tablet,,True,[]
2189,Aloclair Gel 14,Mulut & Tenggorokan,39532.0,150,Polyvinylpyrrolidone; Hyaluronic Acid,Sariawan; luka mulut kecil,Dosis sesuai anjuran dokter. Alliance,Polyvinylpyrrolidone; Hyaluronic Acid,Sariawan; luka mulut kecil,Rasa tidak nyaman lokal,2028-03-15,Tablet,,True,[]
2190,Bedak Herocyn Sirup,Alergi & Gatal,45878.0,163,Menthol; Sulfur; Salicylic Acid,Gatal ringan; biang keringat,Dosis sesuai anjuran dokter. Coronet Crown,Menthol; Sulfur; Salicylic Acid,Gatal ringan; biang keringat,Iritasi kulit pada sebagian orang,2026-12-31,Tablet,,True,[]
2191,Inza Plus,Flu & Pilek,39363.0,126,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
2192,Kalpanax Salep,Antijamur & Kulit,22287.0,187,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Dosis sesuai anjuran dokter. Kalbe,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Iritasi lokal; rasa panas ringan,2027-06-30,Tablet,,True,[]
2193,Vicks Formula 44 Sirup,Obat Batuk,15480.0,156,Dextromethorphan HBr,Batuk kering; batuk malam hari,Dosis sesuai anjuran dokter. P&G,Dextromethorphan HBr,Batuk kering; batuk malam hari,Mengantuk; pusing; mulut kering,2027-11-20,Tablet,,True,[]
2194,Hansaplast Spray Antiseptik 40,Obat Kulit & Luka,34476.0,148,Polyhexamethylene Biguanide,Membersihkan luka ringan,Dosis sesuai anjuran dokter. Beiersdorf,Polyhexamethylene Biguanide,Membersihkan luka ringan,Rasa perih ringan,2027-06-30,Tablet,,True,[]
2195,Alleron Sirup,Alergi & Gatal,14714.0,149,Chlorpheniramine Maleate,Alergi ringan; gatal; bersin,Dosis sesuai anjuran dokter. Mecosin,Chlorpheniramine Maleate,Alergi ringan; gatal; bersin,Mengantuk; mulut kering,2028-03-15,Tablet,,True,[]
2196,Redoxon Gummy,Vitamin & Suplemen,51370.0,136,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Dosis sesuai anjuran dokter. Bayer,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Nyeri lambung ringan,2027-11-20,Tablet,,True,[]
2197,Redoxon Forte,Vitamin & Suplemen,23656.0,110,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Dosis sesuai anjuran dokter. Bayer,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Nyeri lambung ringan,2027-06-30,Tablet,,True,[]
2198,Biogesic Forte,Nyeri & Demam,11555.0,254,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Kalbe,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2028-03-15,Tablet,,True,[]
2199,Mixagrip Flu Extra,Flu & Pilek,22752.0,293,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Tempo Scan,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2027-11-20,Tablet,,True,[]
2200,Bioplacenton Gel 14,Obat Kulit & Luka,13055.0,101,Placenta Extract; Neomycin Sulfate,Luka bakar ringan; luka kecil,Dosis sesuai anjuran dokter. Kalbe,Placenta Extract; Neomycin Sulfate,Luka bakar ringan; luka kecil,Iritasi lokal; alergi antibiotik,2027-11-20,Tablet,,True,[]
2201,Geliga 25,Obat Oles Nyeri,13714.0,208,Methyl Salicylate; Menthol; Eucalyptus Oil,Pegal; nyeri otot ringan,Dosis sesuai anjuran dokter. Eagle Indo Pharma,Methyl Salicylate; Menthol; Eucalyptus Oil,Pegal; nyeri otot ringan,Rasa panas; iritasi lokal,2026-12-31,Tablet,,True,[]
2202,Enkasari Spray,Mulut & Tenggorokan,14836.0,263,Ekstrak herbal,Sariawan; bau mulut,Dosis sesuai anjuran dokter. Konimex,Ekstrak herbal,Sariawan; bau mulut,Alergi herbal jarang,2027-11-20,Tablet,,True,[]
2203,Fungiderm Gel,Antijamur & Kulit,24011.0,245,Clotrimazole,Panu; kurap; kutu air,Dosis sesuai anjuran dokter. Konimex,Clotrimazole,Panu; kurap; kutu air,Iritasi lokal,2027-06-30,Tablet,,True,[]
2204,Dermatix Ultra Spray,Obat Kulit & Luka,69476.0,93,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Dosis sesuai anjuran dokter. Menarini,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Iritasi lokal jarang,2026-12-31,Tablet,,True,[]
2205,Paracetamol 500mg Forte,Nyeri & Demam,27958.0,158,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Dosis sesuai anjuran dokter. Generic,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Mual; ruam alergi jarang; gangguan hati bila overdosis,2027-06-30,Tablet,,True,[]
2206,Daktarin Cream 18,Antijamur & Kulit,72123.0,292,Miconazole Nitrate 2%,Infeksi jamur kulit,Dosis sesuai anjuran dokter. Johnson & Johnson,Miconazole Nitrate 2%,Infeksi jamur kulit,Iritasi lokal; kemerahan,2027-06-30,Tablet,,True,[]
2207,Burnazin Cream,Obat Kulit & Luka,23620.0,159,Silver Sulfadiazine,Luka bakar ringan tertentu,Dosis sesuai anjuran dokter. Darya-Varia,Silver Sulfadiazine,Luka bakar ringan tertentu,Iritasi lokal; alergi sulfa,2026-12-31,Tablet,,True,[]
2208,Sanaflu Tablet 48,Flu & Pilek,30455.0,290,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Mengantuk; mulut kering,2027-11-20,Tablet,,True,[]
2209,Lodia Sirup,Pencernaan & Diare,13826.0,136,Loperamide HCl,Diare akut tertentu,Dosis sesuai anjuran dokter. Sanbe Farma,Loperamide HCl,Diare akut tertentu,Sembelit; mual; pusing,2028-03-15,Tablet,,True,[]
2210,Larutan Cap Kaki Tiga Sachet,Herbal & Tradisional,39102.0,169,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Dosis sesuai anjuran dokter. Kinocare,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Tidak nyaman di perut pada sebagian orang,2027-06-30,Tablet,,True,[]
2211,Fatigon Kaplet,Vitamin & Suplemen,89245.0,105,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Dosis sesuai anjuran dokter. Kalbe,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Mual ringan,2027-06-30,Tablet,,True,[]
2212,Mylanta Forte,Lambung & Maag,23843.0,294,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Dosis sesuai anjuran dokter. Johnson & Johnson,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Sembelit ringan; diare ringan,2027-11-20,Tablet,,True,[]
2213,Counterpain Cream 43,Obat Oles Nyeri,41255.0,298,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Dosis sesuai anjuran dokter. Taisho,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Rasa panas; iritasi lokal,2027-11-20,Tablet,,True,[]
2214,Polysilane Cair,Lambung & Maag,40902.0,165,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Dosis sesuai anjuran dokter. Pharos,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Sembelit; diare ringan,2028-03-15,Tablet,,True,[]
2215,Transpulmin Baby Balm,Perawatan Hidung & Pernapasan,36393.0,113,Eucalyptus Oil; Chamomile Oil,Membantu menghangatkan badan anak,Dosis sesuai anjuran dokter. Novartis,Eucalyptus Oil; Chamomile Oil,Membantu menghangatkan badan anak,Iritasi lokal jarang,2027-11-20,Tablet,,True,[]
2216,Incidal-OD Bedak,Alergi & Gatal,23984.0,220,Cetirizine HCl,Alergi; bersin; gatal,Dosis sesuai anjuran dokter. Bayer,Cetirizine HCl,Alergi; bersin; gatal,Mengantuk; mulut kering,2027-11-20,Tablet,,True,[]
2217,Farsifen Drops,Nyeri & Demam,29518.0,168,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Dosis sesuai anjuran dokter. Ifars,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Nyeri lambung; mual; pusing,2028-03-15,Tablet,,True,[]
2218,Betadine Solution 37,Obat Kulit & Luka,40259.0,155,Povidone Iodine 10%,Antiseptik luka ringan,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan,Iritasi lokal; rasa perih,2027-06-30,Tablet,,True,[]
2219,Freshcare Gel,Obat Oles Nyeri,33467.0,234,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Dosis sesuai anjuran dokter. Ultra Sakti,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Iritasi kulit jarang,2026-12-31,Tablet,,True,[]
2220,Bodrex Tablet,Nyeri & Demam,13761.0,231,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Tempo Scan,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Berdebar; sulit tidur; mual,2027-06-30,Tablet,,True,[]
2221,Antasida Doen Cair,Lambung & Maag,46969.0,242,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Dosis sesuai anjuran dokter. Generic,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Sembelit ringan; diare ringan,2027-06-30,Tablet,,True,[]
